2012-08-28,423.231
2012-08-29,402.568
2012-08-30,415.754
2012-08-31,408.106
2012-09-01,411.352
2012-09-02,423.003
2012-09-03,426.747
2012-09-04,444.69
2012-09-05,434.408
2012-09-06,416.842
2012-09-07,418.892
2012-09-08,429.353
2012-09-09,410.37
2012-09-10,424.906
2012-09-11,422.927
2012-09-12,431.197
2012-09-13,448.697
2012-09-14,448.253
2012-09-15,431.122
2012-09-16,461.321
2012-09-17,444.645
2012-09-18,435.036
2012-09-19,435.3
2012-09-20,413.865
2012-09-21,454.009
2012-09-22,518.722
2012-09-23,457.307
2012-09-24,450.146
2012-09-25,408.361
2012-09-26,446.251
2012-09-27,441.143
2012-09-28,450.047
2012-09-29,473.774
2012-09-30,489.532
2012-10-01,504.918
2012-10-02,464.123
2012-10-03,509.716
2012-10-04,482.924
2012-10-05,437.866
2012-10-06,473.457
2012-10-07,468.449
2012-10-08,452.688
2012-10-09,461.309
2012-10-10,455.061
2012-10-11,455.707
2012-10-12,467.198
2012-10-13,460.671
2012-10-14,473.817
2012-10-15,471.545
2012-10-16,470.48
2012-10-17,498.942
2012-10-18,512.862
2012-10-19,500.896
2012-10-20,482.016
2012-10-21,452.591
2012-10-22,437.422
2012-10-23,492.534
2012-10-24,477.856
2012-10-25,491.965
2012-10-26,496.505
2012-10-27,498.297
2012-10-28,491.077
2012-10-29,532.779
2012-10-30,451.902
2012-10-31,478.671
2012-11-01,470.13
2012-11-02,458.077
2012-11-03,458.605
2012-11-04,478.894
2012-11-05,480.674
2012-11-06,460.146
2012-11-07,457.931
2012-11-08,470.65
2012-11-09,468.441
2012-11-10,472.904
2012-11-11,445.398
2012-11-12,461.516
2012-11-13,451.296
2012-11-14,446.345
2012-11-15,436.611
2012-11-16,455.633
2012-11-17,513.313
2012-11-18,453.848
2012-11-19,450.643
2012-11-20,448.867
2012-11-21,473.927
2012-11-22,464.928
2012-11-23,505.04
2012-11-24,460.447
2012-11-25,470.976
2012-11-26,472.565
2012-11-27,478.261
2012-11-28,460.536
2012-11-29,465.695
2012-11-30,448.676
2012-12-01,458.206
2012-12-02,473.853
2012-12-03,479.429
2012-12-04,475.328
2012-12-05,488.167
2012-12-06,482.865
2012-12-07,448.624
2012-12-08,440.036
2012-12-09,459.778
2012-12-10,471.917
2012-12-11,463.146
2012-12-12,463.867
2012-12-13,465.45
2012-12-14,457.345
2012-12-15,445.893
2012-12-16,448.512
2012-12-17,430.782
2012-12-18,459.487
2012-12-19,434.774
2012-12-20,458.228
2012-12-21,434.408
2012-12-22,417.003
2012-12-23,446.196
2012-12-24,496.069
2012-12-25,436.219
2012-12-26,495.509
2012-12-27,468.101
2012-12-28,455.017
2012-12-29,473.323
2012-12-30,420.892
2012-12-31,466.48
2013-01-01,453.533
2013-01-02,443.639
2013-01-03,414.373
2013-01-04,447.388
2013-01-05,422.007
2013-01-06,442.69
2013-01-07,439.842
2013-01-08,515.263
2013-01-09,447.231
2013-01-10,458.398
2013-01-11,415.425
2013-01-12,436.345
2013-01-13,437.471
2013-01-14,448.59
2013-01-15,426.013
2013-01-16,441.992
2013-01-17,462.123
2013-01-18,456.825
2013-01-19,438.304
2013-01-20,442.4
2013-01-21,456.077
2013-01-22,476.892
2013-01-23,470.816
2013-01-24,509.882
2013-01-25,464.441
2013-01-26,453.474
2013-01-27,442.359
2013-01-28,474.92
2013-01-29,481.572
2013-01-30,473.869
2013-01-31,465.798
2013-02-01,443.852
2013-02-02,446.368
2013-02-03,454.447
2013-02-04,458.265
2013-02-05,443.319
2013-02-06,444.223
2013-02-07,447.665
2013-02-08,447.576
2013-02-09,444.365
2013-02-10,439.798
2013-02-11,455.719
2013-02-12,457.595
2013-02-13,458.603
2013-02-14,468.617
2013-02-15,469.81
2013-02-16,459.954
2013-02-17,478.078
2013-02-18,460.915
2013-02-19,468.607
2013-02-20,483.555
2013-02-21,448.085
2013-02-22,457.421
2013-02-23,462.754
2013-02-24,435.768
2013-02-25,455.587
2013-02-26,457.849
2013-02-27,462.434
2013-02-28,463.593
2013-03-01,463.349
2013-03-02,469.169
2013-03-03,465.333
2013-03-04,461.152
2013-03-05,476.123
2013-03-06,481.108
2013-03-07,484.275
2013-03-08,463.31
2013-03-09,478.133
2013-03-10,460.045
2013-03-11,472.332
2013-03-12,501.88
2013-03-13,464.8
2013-03-14,481.493
2013-03-15,473.636
2013-03-16,518.009
2013-03-17,479.454
2013-03-18,470.806
2013-03-19,489.488
2013-03-20,475.268
2013-03-21,499.49
2013-03-22,494.859
2013-03-23,514.49
2013-03-24,479.626
2013-03-25,496.281
2013-03-26,497.729
2013-03-27,470.063
2013-03-28,526.868
2013-03-29,497.784
2013-03-30,549.669
2013-03-31,569.38
2013-04-01,523.879
2013-04-02,502.744
2013-04-03,505.074
2013-04-04,510.802
2013-04-05,490.02
2013-04-06,500.817
2013-04-07,530.968
2013-04-08,491.197
2013-04-09,471.305
2013-04-10,504.654
2013-04-11,506.992
2013-04-12,483.177
2013-04-13,453.723
2013-04-14,483.728
2013-04-15,487.36
2013-04-16,473.572
2013-04-17,494.601
2013-04-18,455.745
2013-04-19,487.189
2013-04-20,502.187
2013-04-21,489.655
2013-04-22,477.401
2013-04-23,476.043
2013-04-24,522.45
2013-04-25,482.802
2013-04-26,488.124
2013-04-27,488.142
2013-04-28,515.52
2013-04-29,495.319
2013-04-30,568.468
2013-05-01,465.351
2013-05-02,476.389
2013-05-03,487.107
2013-05-04,498.483
2013-05-05,501.353
2013-05-06,508.384
2013-05-07,506.261
2013-05-08,513.227
2013-05-09,464.855
2013-05-10,483.022
2013-05-11,473.055
2013-05-12,468.33
2013-05-13,480.963
2013-05-14,468.066
2013-05-15,479.235
2013-05-16,486.756
2013-05-17,477.639
2013-05-18,478.749
2013-05-19,462.177
2013-05-20,478.458
2013-05-21,486.841
2013-05-22,476.801
2013-05-23,472.308
2013-05-24,485.038
2013-05-25,479.922
2013-05-26,533.812
2013-05-27,496.499
2013-05-28,469.592
2013-05-29,488.534
2013-05-30,487.746
2013-05-31,474.818
2013-06-01,490.535
2013-06-02,483.628
2013-06-03,482.869
2013-06-04,480.587
2013-06-05,481.373
2013-06-06,475.769
2013-06-07,478.41
2013-06-08,461.822
2013-06-09,480.126
2013-06-10,459.593
2013-06-11,447.293
2013-06-12,470.655
2013-06-13,466.48
2013-06-14,468.889
2013-06-15,467.495
2013-06-16,459.355
2013-06-17,451.366
2013-06-18,455.104
2013-06-19,463.997
2013-06-20,465.042
2013-06-21,472.725
2013-06-22,465.149
2013-06-23,458.159
2013-06-24,459.778
2013-06-25,450.835
2013-06-26,461.281
2013-06-27,462.007
2013-06-28,462.488
2013-06-29,489.878
2013-06-30,458.677
2013-07-01,455.314
2013-07-02,453.608
2013-07-03,445.907
2013-07-04,455.564
2013-07-05,453.821
2013-07-06,473.619
2013-07-07,467.66
2013-07-08,458.63
2013-07-09,468.79
2013-07-10,462.807
2013-07-11,462.665
2013-07-12,485.838
2013-07-13,478.424
2013-07-14,480.623
2013-07-15,469.102
2013-07-16,462.298
2013-07-17,457.681
2013-07-18,458.412
2013-07-19,451.733
2013-07-20,459.466
2013-07-21,467.242
2013-07-22,454.551
2013-07-23,456.575
2013-07-24,469.242
2013-07-25,481.748
2013-07-26,464.583
2013-07-27,464.576
2013-07-28,469.219
2013-07-29,472.125
2013-07-30,468.344
2013-07-31,480.882
2013-08-01,471.592
2013-08-02,445.267
2013-08-03,466.67
2013-08-04,473
2013-08-05,451.078
2013-08-06,440.375
2013-08-07,436.909
2013-08-08,447.406
2013-08-09,440.811
2013-08-10,457.992
2013-08-11,455.712
2013-08-12,577.856
2013-08-13,478.792
2013-08-14,473.61
2013-08-15,477.632
2013-08-16,431.362
2013-08-17,436.473
2013-08-18,449.374
2013-08-19,442.075
2013-08-20,455.653
2013-08-21,447.849
2013-08-22,429.398
2013-08-23,473.241
2013-08-24,463.307
2013-08-25,485.744
2013-08-26,446.599
2013-08-27,479.079
2013-08-28,440.025
2013-08-29,426.307
2013-08-30,455.402
2013-08-31,460.467
2013-09-01,451.215
2013-09-02,445.136
