2015-06-11,22293,16267,22823,59106
2015-06-12,24632,18133,25269,58769
2015-06-13,23977,14314,20720,46673
2015-06-14,26044,12627,21113,43104
2015-06-15,30756,16036,24455,57998
2015-06-16,26534,16029,23139,55721
2015-06-17,27658,17262,25888,62156
2015-06-18,27935,17047,23960,55831
2015-06-19,29416,17713,25553,52393
2015-06-20,23528,16111,19610,42629
2015-06-21,25585,15234,18967,36744
2015-06-22,34458,16133,21484,47117
2015-06-23,29447,16921,24414,54638
2015-06-24,26695,13864,21890,50488
2015-06-25,22347,16266,21810,50893
2015-06-26,25969,15814,22394,52101
2015-06-27,27142,15515,20097,43121
2015-06-28,24656,15624,19458,39266
2015-06-29,25624,17369,22586,58461
2015-06-30,59116,18260,21564,56784
2015-07-01,31804,22110,25188,64875
2015-07-02,29836,16519,23209,72435
2015-07-03,28313,15129,23777,62339
2015-07-04,25874,14493,19561,44502
2015-07-05,23189,14004,18415,59334
2015-07-06,58609,18528,22413,74339
2015-07-07,91035,15727,19814,64037
2015-07-08,114345,12457,16594,58190
2015-07-09,89705,18074,23995,59256
2015-07-10,96169,15420,22199,59078
2015-07-11,111928,12886,16461,44777
2015-07-12,131462,15808,17078,44202
2015-07-13,69086,16261,20105,54095
2015-07-14,29236,17884,20318,55036
2015-07-15,28867,15043,20010,51497
2015-07-16,25638,16151,20252,52212
2015-07-17,30841,15388,21382,49148
2015-07-18,54923,15563,19189,40871
2015-07-19,49993,16006,18957,35779
2015-07-20,34320,15654,22345,52783
2015-07-21,41161,18051,21879,52567
2015-07-22,38345,16965,21177,54618
2015-07-23,20910,16512,21050,51008
2015-07-24,20316,16329,20742,52362
2015-07-25,21928,14749,18772,44941
2015-07-26,21736,14149,19057,37690
2015-07-27,24075,17950,21900,51152
2015-07-28,23287,17402,23103,54422
2015-07-29,44613,18307,25149,54979
2015-07-30,36972,16095,22005,48371
2015-07-31,46166,26019,24073,51094
2015-08-01,73434,16223,19043,38626
2015-08-02,31825,16726,18949,35949
2015-08-03,27144,17075,23463,52005
2015-08-04,39242,15719,22961,54489
2015-08-05,40391,17567,22749,52918
2015-08-06,45473,15191,21906,52125
2015-08-07,24655,16996,21610,47947
2015-08-08,22844,16685,20371,41451
2015-08-09,20834,12366,19670,37522
2015-08-10,24475,16272,22552,53375
2015-08-11,21484,15344,23809,53942
2015-08-12,21151,18334,23953,54334
2015-08-13,23633,17205,23431,53091
2015-08-14,20837,17004,21338,51934
2015-08-15,23642,14051,18940,38174
2015-08-16,20625,14754,17395,36586
2015-08-17,24789,15802,21743,52568
2015-08-18,26159,16659,23166,53673
2015-08-19,27843,15926,21862,54364
2015-08-20,26202,14494,23759,53625
2015-08-21,25647,14988,22834,50158
2015-08-22,26079,16510,21827,41091
2015-08-23,24432,13899,19824,36240
2015-08-24,29724,16159,24470,54860
2015-08-25,26130,17075,24167,54466
2015-08-26,29768,14016,24900,54007
2015-08-27,25848,17113,24345,52475
2015-08-28,26549,16171,25190,52481
2015-08-29,31374,14066,21041,40848
2015-08-30,22320,15648,21611,38610
2015-08-31,29675,16389,25830,55209
2015-09-01,30281,17683,26383,55909
2015-09-02,60240,14665,22883,52118
2015-09-03,30985,17114,25465,54972
2015-09-04,25091,15418,20879,42429
2015-09-05,39659,16056,24490,43866
2015-09-06,25997,16543,22796,40813
2015-09-07,29024,18701,24242,53348
2015-09-08,27408,16813,24642,56380
2015-09-09,33459,15471,24938,52440
2015-09-10,36573,15283,22934,49990
2015-09-11,84508,17185,24846,53305
2015-09-12,61323,13460,21653,41169
2015-09-13,68491,16560,22474,38372
2015-09-14,72048,15708,24933,53874
2015-09-15,62743,18179,25416,56501
2015-09-16,71461,15870,24682,55114
2015-09-17,159123,17499,25879,56634
2015-09-18,65347,17768,24620,53622
2015-09-19,32578,15207,22395,44546
2015-09-20,28553,14778,22123,43576
2015-09-21,31370,18068,25282,56827
2015-09-22,31496,18108,28152,58871
2015-09-23,29317,19302,26213,56410
2015-09-24,28905,15560,25527,55235
2015-09-25,28492,18733,25177,55600
2015-09-26,33228,14984,22367,44896
2015-09-27,29317,15846,21774,41663
2015-09-28,29212,18603,26719,63893
2015-09-29,28610,19486,27287,65107
2015-09-30,31313,19233,27292,61862
2015-10-01,28272,16034,26330,63542
2015-10-02,30388,18546,28328,62346
2015-10-03,31334,16285,24122,47681
2015-10-04,23729,16587,22089,40973
2015-10-05,26888,15456,26054,56997
2015-10-06,29906,16807,27624,70031
2015-10-07,27769,19600,26457,60972
2015-10-08,29690,18955,27946,63617
2015-10-09,21423,16929,23470,52696
2015-10-10,34818,16071,24319,51637
2015-10-11,22345,13940,22059,46060
2015-10-12,25361,16620,28435,63852
2015-10-13,25580,16467,30210,62484
2015-10-14,24935,17477,29514,69907
2015-10-15,25983,21006,31248,75092
2015-10-16,24084,21013,27512,70533
2015-10-17,32050,17980,24086,61659
2015-10-18,25135,20872,21843,51711
2015-10-19,26511,20347,26419,70527
2015-10-20,29171,20400,27482,69168
2015-10-21,27522,23274,28163,71096
2015-10-22,25351,20847,26925,74131
2015-10-23,27590,22758,27026,65945
2015-10-24,33867,21412,25090,59614
2015-10-25,27127,22190,23651,58365
2015-10-26,20946,19454,21419,54417
2015-10-27,26486,21080,26110,79917
2015-10-28,26499,22876,28754,81907
2015-10-29,27480,24287,28079,81065
2015-10-30,27278,24941,28006,86299
2015-10-31,30769,29011,23722,71751
2015-11-01,27016,23295,25423,76601
2015-11-02,26000,28513,28528,88914
2015-11-03,23980,31438,30032,100757
2015-11-04,25234,38034,30740,110035
2015-11-05,23882,33717,29396,95668
2015-11-06,23004,31355,28455,83934
2015-11-07,31252,25824,25486,68783
2015-11-08,24407,22745,23784,61475
2015-11-09,25515,26989,27799,79384
2015-11-10,24095,28855,27513,81353
2015-11-11,24218,25430,28026,81087
2015-11-12,26261,22302,29576,79547
2015-11-13,26751,21238,29842,76836
2015-11-14,32317,21548,26697,69770
2015-11-15,26996,26710,23762,65741
2015-11-16,24748,25982,28526,78887
2015-11-17,26787,26765,30601,72386
2015-11-18,27547,26205,33098,78266
2015-11-19,27987,22194,28040,76126
2015-11-20,28334,24081,28045,75147
2015-11-21,35334,24362,26209,64956
2015-11-22,25032,22912,24277,57266
2015-11-23,21672,24846,27670,70921
2015-11-24,22632,27456,28396,73684
2015-11-25,21490,24919,29165,76139
2015-11-26,24106,23819,30737,85833
2015-11-27,27628,20949,28149,83376
2015-11-28,39949,24636,28087,72850
2015-11-29,22931,21224,23888,61658
2015-11-30,27181,30449,32384,92472
2015-12-01,24157,29329,30893,93566
2015-12-02,28736,25634,31759,97233
2015-12-03,26155,22999,31166,84312
2015-12-04,41538,21676,29403,80816
2015-12-05,32845,28077,30410,94687
2015-12-06,23728,27160,30511,98154
2015-12-07,23416,28144,32566,108557
2015-12-08,24125,28079,34329,108513
2015-12-09,27239,28818,36406,127692
2015-12-10,32855,25518,35314,118133
2015-12-11,23818,25368,33897,127016
2015-12-12,32725,27056,33381,110817
2015-12-13,22318,24941,30489,112024
2015-12-14,27816,36665,37210,129591
2015-12-15,27852,31459,35456,129048
2015-12-16,27638,29075,38242,125302
2015-12-17,23633,28142,37920,126447
