2012-06-20,142690,0.951742
2012-06-21,250365,1.67246
2012-06-22,186673,1.2223
2012-06-23,169233,1.08792
2012-06-24,143201,0.909327
2012-06-25,126534,0.797774
2012-06-26,139032,0.892514
2012-06-27,135511,0.900741
2012-06-28,135132,0.892668
2012-06-29,124279,0.826454
2012-06-30,147127,0.984278
2012-07-01,120904,0.801472
2012-07-02,177131,1.19741
2012-07-03,128506,0.828848
2012-07-04,131680,0.857247
2012-07-05,130653,0.871456
2012-07-06,155937,1.03668
2012-07-07,405318,2.7408
2012-07-08,127558,0.867269
2012-07-09,145964,1.02489
2012-07-10,158058,1.138
2012-07-11,139160,0.994995
2012-07-12,126945,0.98565
2012-07-13,125405,0.961241
2012-07-14,155707,1.17435
2012-07-15,154387,1.17658
2012-07-16,150880,1.28242
2012-07-17,128642,1.13205
2012-07-18,175219,1.59621
2012-07-19,139975,1.24158
2012-07-20,228666,1.94823
2012-07-21,135165,1.1956
2012-07-22,127997,1.0764
2012-07-23,158300,1.33696
2012-07-24,130150,1.11929
2012-07-25,132374,1.16489
2012-07-26,136708,1.2167
2012-07-27,154406,1.37422
2012-07-28,143180,1.2726
2012-07-29,126342,1.10048
2012-07-30,127365,1.15877
2012-07-31,118369,1.10675
2012-08-01,151722,1.44899
2012-08-02,138504,1.45844
2012-08-03,210795,2.31242
2012-08-04,129055,1.41754
2012-08-05,188240,2.04617
2012-08-06,175470,1.90476
2012-08-07,163275,1.81235
2012-08-08,320084,3.53862
2012-08-09,133286,1.47429
2012-08-10,388632,4.42512
2012-08-11,146616,1.68758
2012-08-12,123037,1.43019
2012-08-13,125780,1.51407
2012-08-14,139318,1.69829
2012-08-15,141500,1.87488
2012-08-16,144254,1.94743
2012-08-17,178093,2.06296
2012-08-18,120072,1.39404
2012-08-19,119886,0.959092
2012-08-20,173382,1.75115
2012-08-21,143952,1.42728
2012-08-22,146400,1.43571
2012-08-23,164736,1.66384
2012-08-24,149251,1.58206
2012-08-25,175888,1.85103
2012-08-26,169181,1.79501
2012-08-27,209665,2.29583
2012-08-28,199790,2.1857
2012-08-29,176265,1.92427
2012-08-30,207313,2.23422
2012-08-31,184519,1.87471
2012-09-01,211494,2.10762
2012-09-02,216109,2.20519
2012-09-03,207972,2.18994
2012-09-04,167642,1.74092
2012-09-05,147283,1.62007
2012-09-06,143843,1.60831
2012-09-07,143051,1.57356
2012-09-08,166980,1.84295
2012-09-09,171757,1.89276
2012-09-10,169109,1.88895
2012-09-11,191193,2.16637
2012-09-12,170186,1.93414
2012-09-13,151828,1.73069
2012-09-14,125455,1.46406
2012-09-15,126089,1.48154
2012-09-16,113286,1.34471
2012-09-17,135484,1.6109
2012-09-18,157693,1.93173
2012-09-19,153513,1.93004
2012-09-20,139625,1.71495
2012-09-21,213968,2.64635
2012-09-22,134376,1.64447
2012-09-23,142791,1.7411
2012-09-24,215966,2.61319
2012-09-25,146462,1.7864
2012-09-26,135759,1.66576
2012-09-27,129610,1.59535
2012-09-28,404688,5.01449
2012-09-29,126665,1.56597
2012-09-30,114107,1.41492
2012-10-01,133592,1.65654
2012-10-02,200528,2.57478
2012-10-03,135978,1.75276
2012-10-04,852445,10.9539
2012-10-05,172723,2.19151
2012-10-06,145081,1.81424
2012-10-07,163049,1.92397
2012-10-08,158236,1.86372
2012-10-09,158047,1.87997
2012-10-10,165757,2.00898
2012-10-11,179556,2.16006
2012-10-12,153351,1.84021
2012-10-13,138681,1.64489
2012-10-14,132382,1.55402
2012-10-15,149451,1.76922
2012-10-16,154632,1.83237
2012-10-17,422521,4.98997
2012-10-18,118171,1.41094
2012-10-19,124958,1.46702
2012-10-20,123027,1.44433
2012-10-21,134668,1.56634
2012-10-22,134118,1.57054
2012-10-23,133667,1.55722
2012-10-24,139182,1.62146
2012-10-25,126172,1.37043
2012-10-26,168888,1.71769
2012-10-27,156000,1.60064
2012-10-28,145395,1.55572
2012-10-29,152801,1.61969
2012-10-30,171789,1.87035
2012-10-31,172699,1.9344
2012-11-01,183009,1.9344
